Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI;Date;Time;Latitude;Longitude;Altitude;Sat;RSSI
17:53:00;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175301;4821.47777N;00434.14140W;00073;05*044
17:53:03;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175304;4821.47777N;00434.14140W;00073;05*045
17:53:06;0000;0000;0000;0000;0000;0000;0000;0000;046;200325;175307;4821.47777N;00434.14140W;00073;05*043
17:53:09;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175310;4821.47777N;00434.14140W;00073;05*043
17:53:12;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175313;4821.47777N;00434.14140W;00073;05*044
17:53:15;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175316;4821.47777N;00434.14140W;00073;05*043
17:53:18;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175319;4821.47777N;00434.14140W;00073;05*044
17:53:21;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175322;4821.47777N;00434.14140W;00073;05*044
17:53:24;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175325;4821.47777N;00434.14140W;00073;05*043
17:53:27;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175328;4821.47777N;00434.14140W;00073;05*043
17:53:30;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175331;4821.47777N;00434.14140W;00073;05*044
17:53:33;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175334;4821.47777N;00434.14140W;00073;05*044
17:53:36;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175337;4821.47777N;00434.14140W;00073;05*043
17:53:39;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175340;4821.47777N;00434.14140W;00073;05*043
17:53:42;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175343;4821.47777N;00434.14140W;00073;05*043
17:53:45;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175346;4821.47777N;00434.14140W;00073;05*044
17:53:48;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175349;4821.47777N;00434.14140W;00073;05*044
17:53:52;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175353;4821.47777N;00434.14140W;00073;06*044
17:53:55;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175356;4821.47777N;00434.14140W;00073;06*044
17:53:58;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175359;4821.47777N;00434.14140W;00073;06*043
17:54:01;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175402;4821.47777N;00434.14140W;00073;06*043
17:54:04;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175405;4821.47777N;00434.14140W;00073;06*043
17:54:07;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175408;4821.47777N;00434.14140W;00073;06*044
17:54:10;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175411;4821.47777N;00434.14140W;00073;06*045
17:54:13;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175414;4821.47777N;00434.14140W;00072;06*042
17:54:16;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175417;4821.47777N;00434.14140W;00072;06*043
17:54:19;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175420;4821.47777N;00434.14140W;00072;06*044
17:54:22;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175423;4821.47777N;00434.14140W;00072;06*044
17:54:25;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175426;4821.47777N;00434.14140W;00071;06*043
17:54:28;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175429;4821.47777N;00434.14140W;00071;06*045
17:54:31;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175432;4821.47777N;00434.14140W;00071;06*043
17:54:34;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175435;4821.47777N;00434.14140W;00070;06*044
17:54:37;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175438;4821.47777N;00434.14140W;00070;06*043
17:54:40;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175441;4821.47600N;00434.14170W;00069;06*042
17:54:43;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175444;4821.47622N;00434.14230W;00069;06*043
17:54:46;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175447;4821.47633N;00434.14240W;00068;06*044
17:54:49;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175450;4821.47633N;00434.14240W;00067;06*043
17:54:52;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175453;4821.47799N;00434.14410W;00066;06*043
17:54:55;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175456;4821.47844N;00434.14460W;00065;06*044
17:54:58;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175459;4821.47877N;00434.14470W;00064;06*044
17:55:01;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175502;4821.47888N;00434.14490W;00063;06*043
17:55:04;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175505;4821.47888N;00434.14490W;00062;06*044
17:55:07;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175508;4821.47888N;00434.14490W;00061;06*044
17:55:10;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175511;4821.47888N;00434.14490W;00060;06*043
17:55:13;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175514;4821.47888N;00434.14490W;00059;06*042
17:55:16;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175517;4821.47888N;00434.14490W;00058;06*042
17:55:19;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175520;4821.47888N;00434.14490W;00057;06*043
17:55:22;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175523;4821.47888N;00434.14490W;00056;06*045
17:55:25;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175526;4821.47888N;00434.14490W;00056;06*043
17:55:28;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175529;4821.47888N;00434.14490W;00055;06*044
17:55:31;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175532;4821.47888N;00434.14490W;00054;06*044
17:55:34;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175535;4821.47888N;00434.14490W;00053;06*043
17:55:37;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175538;4821.47888N;00434.14490W;00052;06*043
17:55:40;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175541;4821.47966N;00434.14490W;00052;06*044
17:55:43;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175544;4821.47933N;00434.14460W;00051;06*044
17:55:46;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175547;4821.47933N;00434.14460W;00051;06*043
17:55:49;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175550;4821.47933N;00434.14460W;00051;06*044
17:55:52;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175553;4821.47933N;00434.14460W;00050;06*044
17:55:55;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175556;4821.47933N;00434.14460W;00050;06*043
17:55:58;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175559;4821.47933N;00434.14460W;00049;06*043
17:56:01;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175602;4821.47933N;00434.14460W;00049;06*044
17:56:04;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175605;4821.47933N;00434.14460W;00048;06*045
17:56:07;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175608;4821.47933N;00434.14460W;00048;06*045
17:56:10;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175611;4821.47933N;00434.14460W;00048;06*044
17:56:13;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175614;4821.47933N;00434.14460W;00047;06*043
17:56:16;0000;0000;0000;0000;0000;0000;0000;0000;046;200325;175617;4821.47933N;00434.14460W;00047;06*044
17:56:19;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175620;4821.47933N;00434.14460W;00047;06*043
17:56:22;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175623;4821.47933N;00434.14460W;00046;06*043
17:56:25;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175626;4821.47933N;00434.14460W;00046;06*044
17:56:28;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175629;4821.47933N;00434.14460W;00046;06*044
17:56:31;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175632;4821.47933N;00434.14460W;00046;06*044
17:56:34;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175635;4821.47933N;00434.14460W;00045;06*043
17:56:37;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175638;4821.47933N;00434.14460W;00045;06*044
17:56:40;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175641;4821.47933N;00434.14460W;00045;06*044
17:56:43;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175644;4821.47933N;00434.14460W;00045;06*044
17:56:46;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175647;4821.47933N;00434.14460W;00045;06*043
17:56:49;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175650;4821.47933N;00434.14460W;00046;06*044
17:56:52;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175653;4821.47933N;00434.14460W;00046;06*043
17:56:55;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175656;4821.47933N;00434.14460W;00046;06*043
17:56:58;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175659;4821.47933N;00434.14460W;00046;06*044
17:57:01;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175702;4821.47933N;00434.14460W;00046;06*044
17:57:04;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175705;4821.47933N;00434.14460W;00046;06*043
17:57:07;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175708;4821.47933N;00434.14460W;00047;06*044
17:57:10;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175711;4821.47933N;00434.14460W;00047;06*043
17:57:13;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175714;4821.47933N;00434.14460W;00047;06*043
17:57:16;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175717;4821.47933N;00434.14460W;00047;06*044
17:57:19;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175720;4821.47933N;00434.14460W;00048;06*043
17:57:22;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175723;4821.47933N;00434.14460W;00048;06*042
17:57:25;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175726;4821.47933N;00434.14460W;00048;06*043
